this is a first line
second line
0,-1.4380493091409068
1,0.6341950751776804
2,0.22606201283216426
3,0.2774600474034881
4,0.18431915554393896
5,-0.36521377741519273
6,1.3520301643454316
7,0.359236227002652
8,-0.20527935071925305
9,1.0174953185160527
10,1.3715644272288952
11,-1.8901985061831905
12,-0.46712192935671604
13,-0.6710741967435231
14,-1.6793972862029432
15,-0.26861132442483715
16,-0.30000514126403843
17,-1.421690929890814
18,0.09530193550326646
19,-0.3892962956652293
20,1.1453346802129762
21,1.1163319467946402
22,-0.5866878048911836
23,1.8013803786087574
24,1.4700708870906256
25,1.0732574112552098
26,1.2709145632885432
27,-1.9058977032163855
28,1.305583804104414
29,0.05691026575320969
30,0.4866766263606559
31,-1.4056993567411216
32,-1.0914273527126472
33,1.0815220404229848
34,-0.07449973411425254
35,0.4834058341696647
36,1.2320802882187785
37,-0.9009364329334755
38,0.5882390905134856
39,-0.01883709603342756
40,-1.0574293085268498
41,0.8113707935711589
42,-0.23960657598548574
43,-0.33205304126501933
44,2.758807051033883
45,0.6121663274672623
46,-1.184358864128028
47,0.1785246646572607
48,-0.9716150596514076
49,-0.8989422875983835
50,-0.30260052719072394
51,-1.1919946364805192
52,0.8699013429673607
53,-0.5164476831577849
54,-0.3708100790141837
55,1.6511311773759512
56,0.593958596302899
57,0.43924254612759916
58,-0.7742191688799754
59,-0.023219082012829476
60,0.7937234004671991
61,1.4932256393162928
62,-0.8373429571713494
63,-0.052263299980961304
64,-1.3676185012140925
65,0.28030491839272526
66,0.23705563312783134
67,0.5905969144550631
68,-1.3079706270420213
69,-3.0852871412895104
70,0.10683094475872218
71,1.1060728032435336
72,0.7700282801913638
73,0.5397873858972206
74,1.1463162703643617
75,0.674438378740105
76,0.9042758482725929
77,-1.3294053813999274
78,0.6378827328126496
79,0.6637537917039237
80,0.5251642357549647
81,-2.192430264424751
82,-0.6530967611232419
83,-1.0018530815962885
84,-1.0338206975246638
85,-0.40604113979293555
86,-0.9146669734570902
87,-0.4203191500369306
88,-0.2665469126758567
89,-0.5629313173155615
90,-0.3962745535694069
91,-1.5954401654200252
92,-0.10805769145706316
93,-1.100841154615233
94,-0.39363439377644305
95,1.49054222546162
96,-0.16524411923471288
97,1.6168412396272707
98,0.25078274961626484
99,-0.24655744441134372
